Curso,Unidade de execução,Turno,Turma,Inscritos no turno (no 1º semestre é baseado em estimativas),Turnos com capacidade superior à capacidade das características das salas,Turno com inscrições superiores à capacidade das salas,Dia da Semana,Início,Fim,Dia,Características da sala pedida para a aula,Sala da aula,Lotação,Características reais da sala
"LETI, LEI, LIGE",Programação Concorrente e Distribuída,L5096-4TP06,"ETB4, ETB3",60,1,1,,13:00:00,14:30:00,,,,,
"LETI, LEI, LIGE",Programação Concorrente e Distribuída,L5096-4TP06,"ETB4, ETB3",60,1,1,,13:00:00,14:30:00,,,,,
"LETI, LEI, LIGE",Programação Concorrente e Distribuída,L5096-4TP06,"ETB4, ETB3",60,1,1,,13:00:00,14:30:00,,,,,
"LETI, LEI, LIGE",Programação Concorrente e Distribuída,L5096-4TP06,"ETB4, ETB3",60,1,1,,13:00:00,14:30:00,,,,,
"LETI, LEI, LIGE",Programação Concorrente e Distribuída,L5096-4TP06,"ETB4, ETB3",60,1,1,,13:00:00,14:30:00,,,,,
"LETI, LEI, LIGE",Programação Concorrente e Distribuída,L5096-4TP06,"ETB4, ETB3",60,1,1,,13:00:00,14:30:00,,,,,
"LETI, LEI, LIGE",Programação Concorrente e Distribuída,L5096-4TP06,"ETB4, ETB3",60,1,1,,13:00:00,14:30:00,,,,,
"LETI, LEI, LIGE",Programação Concorrente e Distribuída,L5096-4TP06,"ETB4, ETB3",60,1,1,,13:00:00,14:30:00,,,,,
"LETI, LEI, LIGE",Programação Concorrente e Distribuída,L5096-4TP06,"ETB4, ETB3",60,1,1,,13:00:00,14:30:00,,,,,
"LETI, LEI, LIGE",Programação Concorrente e Distribuída,L5096-4TP06,"ETB4, ETB3",60,1,1,,13:00:00,14:30:00,,,,,
"LETI, LEI, LIGE",Programação Concorrente e Distribuída,L5096-4TP06,"ETB4, ETB3",60,1,1,,13:00:00,14:30:00,,,,,
MEEC,Economia dos Recursos Humanos e do Trabalho,01154TP02,MEECA1,35,0,0,,11:00:00,13:00:00,,,,,
MEEC,Economia dos Recursos Humanos e do Trabalho,01154TP02,MEECA1,35,0,0,,9:00:00,11:00:00,,,,,
LS-PL,Teorias Sociológicas Contemporâneas,L6103TP01,S-PL-B1,39,0,0,,19:30:00,21:00:00,,,,,
LS-PL,Teorias Sociológicas Contemporâneas,L6103TP01,S-PL-B1,39,0,0,,19:30:00,21:00:00,,,,,
LS-PL,Teorias Sociológicas Contemporâneas,L6103TP01,S-PL-B1,39,0,0,,19:30:00,21:00:00,,,,,
LS-PL,Teorias Sociológicas Contemporâneas,L6103TP01,S-PL-B1,39,0,0,,19:30:00,21:00:00,,,,,
LS-PL,Teorias Sociológicas Contemporâneas,L6103TP01,S-PL-B1,39,0,0,,19:30:00,21:00:00,,,,,
LS-PL,Teorias Sociológicas Contemporâneas,L6103TP01,S-PL-B1,39,0,0,,19:30:00,21:00:00,,,,,
LS-PL,Teorias Sociológicas Contemporâneas,L6103TP01,S-PL-B1,39,0,0,,19:30:00,21:00:00,,,,,
LS-PL,Teorias Sociológicas Contemporâneas,L6103TP01,S-PL-B1,39,0,0,,19:30:00,21:00:00,,,,,
LS-PL,Teorias Sociológicas Contemporâneas,L6103TP01,S-PL-B1,39,0,0,,19:30:00,21:00:00,,,,,
LS-PL,Teorias Sociológicas Contemporâneas,L6103TP01,S-PL-B1,39,0,0,,19:30:00,21:00:00,,,,,
LS-PL,Teorias Sociológicas Contemporâneas,L6103TP01,S-PL-B1,39,0,0,,19:30:00,21:00:00,,,,,
LS-PL,Teorias Sociológicas Contemporâneas,L6103TP01,S-PL-B1,39,0,0,,19:30:00,21:00:00,,,,,
LS-PL,Teorias Sociológicas Contemporâneas,L6103TP01,S-PL-B1,39,0,0,,18:00:00,19:30:00,,,,,
LS-PL,Teorias Sociológicas Contemporâneas,L6103TP01,S-PL-B1,39,0,0,,18:00:00,19:30:00,,,,,
LS-PL,Teorias Sociológicas Contemporâneas,L6103TP01,S-PL-B1,39,0,0,,18:00:00,19:30:00,,,,,
LS-PL,Teorias Sociológicas Contemporâneas,L6103TP01,S-PL-B1,39,0,0,,18:00:00,19:30:00,,,,,
LS-PL,Teorias Sociológicas Contemporâneas,L6103TP01,S-PL-B1,39,0,0,,18:00:00,19:30:00,,,,,
LS-PL,Teorias Sociológicas Contemporâneas,L6103TP01,S-PL-B1,39,0,0,,18:00:00,19:30:00,,,,,
LS-PL,Teorias Sociológicas Contemporâneas,L6103TP01,S-PL-B1,39,0,0,,18:00:00,19:30:00,,,,,
LS-PL,Teorias Sociológicas Contemporâneas,L6103TP01,S-PL-B1,39,0,0,,18:00:00,19:30:00,,,,,
LS-PL,Teorias Sociológicas Contemporâneas,L6103TP01,S-PL-B1,39,0,0,,18:00:00,19:30:00,,,,,
LS-PL,Teorias Sociológicas Contemporâneas,L6103TP01,S-PL-B1,39,0,0,,18:00:00,19:30:00,,,,,
LS-PL,Teorias Sociológicas Contemporâneas,L6103TP01,S-PL-B1,39,0,0,,18:00:00,19:30:00,,,,,
LS-PL,Teorias Sociológicas Contemporâneas,L6103TP01,S-PL-B1,39,0,0,,18:00:00,19:30:00,,,,,
LG,Contabilidade de Gestão II,CG-IITP03,"GB7, GB6",56,0,0,,14:30:00,16:00:00,,,,,
LG,Contabilidade de Gestão II,CG-IITP03,"GB7, GB6",56,0,0,,14:30:00,16:00:00,,,,,
LG,Contabilidade de Gestão II,CG-IITP03,"GB7, GB6",56,0,0,,14:30:00,16:00:00,,,,,
LG,Contabilidade de Gestão II,CG-IITP03,"GB7, GB6",56,0,0,,14:30:00,16:00:00,,,,,
LG,Contabilidade de Gestão II,CG-IITP03,"GB7, GB6",56,0,0,,14:30:00,16:00:00,,,,,
LG,Contabilidade de Gestão II,CG-IITP03,"GB7, GB6",56,0,0,,14:30:00,16:00:00,,,,,
LG,Contabilidade de Gestão II,CG-IITP03,"GB7, GB6",56,0,0,,14:30:00,16:00:00,,,,,
LG,Contabilidade de Gestão II,CG-IITP03,"GB7, GB6",56,0,0,,14:30:00,16:00:00,,,,,
LG,Contabilidade de Gestão II,CG-IITP03,"GB7, GB6",56,0,0,,14:30:00,16:00:00,,,,,
LG,Contabilidade de Gestão II,CG-IITP03,"GB7, GB6",56,0,0,,14:30:00,16:00:00,,,,,
LG,Contabilidade de Gestão II,CG-IITP03,"GB7, GB6",56,0,0,,14:30:00,16:00:00,,,,,
LG,Contabilidade de Gestão II,CG-IITP03,"GB7, GB6",56,0,0,,14:30:00,16:00:00,,,,,
LG,Contabilidade de Gestão II,CG-IITP03,"GB7, GB6",56,0,0,,16:00:00,17:30:00,,,,,
LG,Contabilidade de Gestão II,CG-IITP03,"GB7, GB6",56,0,0,,16:00:00,17:30:00,,,,,
LG,Contabilidade de Gestão II,CG-IITP03,"GB7, GB6",56,0,0,,16:00:00,17:30:00,,,,,
LG,Contabilidade de Gestão II,CG-IITP03,"GB7, GB6",56,0,0,,16:00:00,17:30:00,,,,,
LG,Contabilidade de Gestão II,CG-IITP03,"GB7, GB6",56,0,0,,16:00:00,17:30:00,,,,,
LG,Contabilidade de Gestão II,CG-IITP03,"GB7, GB6",56,0,0,,16:00:00,17:30:00,,,,,
LG,Contabilidade de Gestão II,CG-IITP03,"GB7, GB6",56,0,0,,16:00:00,17:30:00,,,,,
LG,Contabilidade de Gestão II,CG-IITP03,"GB7, GB6",56,0,0,,16:00:00,17:30:00,,,,,
LG,Contabilidade de Gestão II,CG-IITP03,"GB7, GB6",56,0,0,,16:00:00,17:30:00,,,,,
LG,Contabilidade de Gestão II,CG-IITP03,"GB7, GB6",56,0,0,,16:00:00,17:30:00,,,,,
LG,Contabilidade de Gestão II,CG-IITP03,"GB7, GB6",56,0,0,,16:00:00,17:30:00,,,,,
LG,Contabilidade de Gestão II,CG-IITP03,"GB7, GB6",56,0,0,,16:00:00,17:30:00,,,,,
LG,Contabilidade de Gestão II,CG-IITP03,"GB7, GB6",56,0,0,,16:00:00,17:30:00,,,,,
LG,Contabilidade de Gestão II,CG-IITP03,"GB7, GB6",56,0,0,,16:00:00,17:30:00,,,,,
LG,Contabilidade de Gestão II,CG-IITP03,"GB7, GB6",56,0,0,,16:00:00,17:30:00,,,,,
LG,Contabilidade de Gestão II,CG-IITP03,"GB7, GB6",56,0,0,,16:00:00,17:30:00,,,,,
LG,Contabilidade de Gestão II,CG-IITP03,"GB7, GB6",56,0,0,,16:00:00,17:30:00,,,,,
LG,Contabilidade de Gestão II,CG-IITP03,"GB7, GB6",56,0,0,,16:00:00,17:30:00,,,,,
LG,Contabilidade de Gestão II,CG-IITP03,"GB7, GB6",56,0,0,,16:00:00,17:30:00,,,,,
LG,Contabilidade de Gestão II,CG-IITP03,"GB7, GB6",56,0,0,,16:00:00,17:30:00,,,,,
LG,Contabilidade de Gestão II,CG-IITP03,"GB7, GB6",56,0,0,,16:00:00,17:30:00,,,,,
LG,Contabilidade de Gestão II,CG-IITP03,"GB7, GB6",56,0,0,,16:00:00,17:30:00,,,,,
LG,Contabilidade de Gestão II,CG-IITP03,"GB7, GB6",56,0,0,,16:00:00,17:30:00,,,,,
LG,Contabilidade de Gestão II,CG-IITP03,"GB7, GB6",56,0,0,,16:00:00,17:30:00,,,,,
LP,"Percepção, Atenção e Memória",L5209PL03,"PA3, PA1",61,0,1,,13:00:00,14:30:00,,,,,
LP,"Percepção, Atenção e Memória",L5209PL03,"PA3, PA1",61,0,1,,13:00:00,14:30:00,,,,,
LP,"Percepção, Atenção e Memória",L5209PL03,"PA3, PA1",61,0,1,,13:00:00,14:30:00,,,,,
LP,"Percepção, Atenção e Memória",L5209PL03,"PA3, PA1",61,0,1,,13:00:00,14:30:00,,,,,
LP,"Percepção, Atenção e Memória",L5209PL03,"PA3, PA1",61,0,1,,13:00:00,14:30:00,,,,,
LP,"Percepção, Atenção e Memória",L5209PL03,"PA3, PA1",61,0,1,,13:00:00,14:30:00,,,,,
LG,Fiscalidade,FTP03,GB6,28,0,0,,16:00:00,17:30:00,,,,,
LG,Fiscalidade,FTP03,GB6,28,0,0,,16:00:00,17:30:00,,,,,
LG,Fiscalidade,FTP03,GB6,28,0,0,,16:00:00,17:30:00,,,,,
LG,Fiscalidade,FTP03,GB6,28,0,0,,16:00:00,17:30:00,,,,,
LG,Fiscalidade,FTP03,GB6,28,0,0,,16:00:00,17:30:00,,,,,
LG,Fiscalidade,FTP03,GB6,28,0,0,,16:00:00,17:30:00,,,,,
LG,Fiscalidade,FTP03,GB6,28,0,0,,16:00:00,17:30:00,,,,,
LG,Fiscalidade,FTP03,GB6,28,0,0,,16:00:00,17:30:00,,,,,
LG,Fiscalidade,FTP03,GB6,28,0,0,,16:00:00,17:30:00,,,,,
LG,Fiscalidade,FTP03,GB6,28,0,0,,16:00:00,17:30:00,,,,,
LG,Fiscalidade,FTP03,GB6,28,0,0,,16:00:00,17:30:00,,,,,
LG,Fiscalidade,FTP03,GB6,28,0,0,,16:00:00,17:30:00,,,,,
LG,Fiscalidade,FTP03,GB6,28,0,0,,14:30:00,16:00:00,,,,,
LG,Fiscalidade,FTP03,GB6,28,0,0,,14:30:00,16:00:00,,,,,
LG,Fiscalidade,FTP03,GB6,28,0,0,,14:30:00,16:00:00,,,,,
LG,Fiscalidade,FTP03,GB6,28,0,0,,14:30:00,16:00:00,,,,,
LG,Fiscalidade,FTP03,GB6,28,0,0,,14:30:00,16:00:00,,,,,
LG,Fiscalidade,FTP03,GB6,28,0,0,,14:30:00,16:00:00,,,,,
LG,Fiscalidade,FTP03,GB6,28,0,0,,14:30:00,16:00:00,,,,,
LG,Fiscalidade,FTP03,GB6,28,0,0,,14:30:00,16:00:00,,,,,
LG,Fiscalidade,FTP03,GB6,28,0,0,,14:30:00,16:00:00,,,,,
LG,Fiscalidade,FTP03,GB6,28,0,0,,14:30:00,16:00:00,,,,,
LG,Fiscalidade,FTP03,GB6,28,0,0,,14:30:00,16:00:00,,,,,
LG,Fiscalidade,FTP03,GB6,28,0,0,,14:30:00,16:00:00,,,,,
LG,Fiscalidade,FTP03,GB6,28,0,0,,14:30:00,16:00:00,,,,,
LG,Fiscalidade,FTP03,GB6,28,0,0,,14:30:00,16:00:00,,,,,
LG,Fiscalidade,FTP03,GB6,28,0,0,,14:30:00,16:00:00,,,,,
LG,Fiscalidade,FTP03,GB6,28,0,0,,14:30:00,16:00:00,,,,,
LG,Fiscalidade,FTP03,GB6,28,0,0,,14:30:00,16:00:00,,,,,
LG,Fiscalidade,FTP03,GB6,28,0,0,,14:30:00,16:00:00,,,,,
LG,Fiscalidade,FTP03,GB6,28,0,0,,14:30:00,16:00:00,,,,,
LG,Fiscalidade,FTP03,GB6,28,0,0,,14:30:00,16:00:00,,,,,
LG,Fiscalidade,FTP03,GB6,28,0,0,,14:30:00,16:00:00,,,,,
LG,Fiscalidade,FTP03,GB6,28,0,0,,14:30:00,16:00:00,,,,,
LG,Fiscalidade,FTP03,GB6,28,0,0,,14:30:00,16:00:00,,,,,
LG,Fiscalidade,FTP03,GB6,28,0,0,,14:30:00,16:00:00,,,,,
"PGPPSDN, MPP",Análise e Desenho de Políticas Públicas,01705-2TP02,"PG PPSDN_01, MPPA1",29,0,0,,18:00:00,20:00:00,,,,,
"PGPPSDN, MPP",Análise e Desenho de Políticas Públicas,01705-2TP02,"PG PPSDN_01, MPPA1",29,0,0,,18:00:00,20:00:00,,,,,
"PGPPSDN, MPP",Análise e Desenho de Políticas Públicas,01705-2TP02,"PG PPSDN_01, MPPA1",29,0,0,,18:00:00,20:00:00,,,,,
"PGPPSDN, MPP",Análise e Desenho de Políticas Públicas,01705-2TP02,"PG PPSDN_01, MPPA1",29,0,0,,18:00:00,20:00:00,,,,,
"PGPPSDN, MPP",Análise e Desenho de Políticas Públicas,01705-2TP02,"PG PPSDN_01, MPPA1",29,0,0,,18:00:00,20:00:00,,,,,
"PGPPSDN, MPP",Análise e Desenho de Políticas Públicas,01705-2TP02,"PG PPSDN_01, MPPA1",29,0,0,,18:00:00,20:00:00,,,,,
"PGPPSDN, MPP",Análise e Desenho de Políticas Públicas,01705-2TP02,"PG PPSDN_01, MPPA1",29,0,0,,18:00:00,20:00:00,,,,,
"PGPPSDN, MPP",Análise e Desenho de Políticas Públicas,01705-2TP02,"PG PPSDN_01, MPPA1",29,0,0,,18:00:00,20:00:00,,,,,
"PGPPSDN, MPP",Análise e Desenho de Políticas Públicas,01705-2TP02,"PG PPSDN_01, MPPA1",29,0,0,,18:00:00,20:00:00,,,,,
"PGPPSDN, MPP",Análise e Desenho de Políticas Públicas,01705-2TP02,"PG PPSDN_01, MPPA1",29,0,0,,18:00:00,20:00:00,,,,,
"PGPPSDN, MPP",Análise e Desenho de Políticas Públicas,01705-2TP02,"PG PPSDN_01, MPPA1",29,0,0,,18:00:00,20:00:00,,,,,
DS,Seminário de Projecto de Investigação em Sociologia,00608S01,DSA1,8,0,0,,20:30:00,22:30:00,,,,,
DS,Seminário de Projecto de Investigação em Sociologia,00608S01,DSA1,8,0,0,,20:30:00,22:30:00,,,,,
DS,Seminário de Projecto de Investigação em Sociologia,00608S01,DSA1,8,0,0,,20:30:00,22:30:00,,,,,
MGI,Negociação (Mim),M8562TP01,MGIA1,37,0,0,,18:00:00,21:00:00,,,,,
MGI,Negociação (Mim),M8562TP01,MGIA1,37,0,0,,18:00:00,21:00:00,,,,,
MGI,Negociação (Mim),M8562TP01,MGIA1,37,0,0,,18:00:00,21:00:00,,,,,
MGI,Negociação (Mim),M8562TP01,MGIA1,37,0,0,,9:30:00,12:30:00,,,,,
MGI,Negociação (Mim),M8562TP01,MGIA1,37,0,0,,18:00:00,21:00:00,,,,,
MGI,Negociação (Mim),M8562TP01,MGIA1,37,0,0,,18:00:00,21:00:00,,,,,
ISCTE-IUL,Métodos Quantitativos para Contabilidade,02334TP01,MCont-MI,0,1,0,,14:00:00,16:00:00,,,,,
ISCTE-IUL,Métodos Quantitativos para Contabilidade,02334TP01,MCont-MI,0,1,0,,11:00:00,13:00:00,,,,,
ISCTE-IUL,Métodos Quantitativos para Contabilidade,02334TP01,MCont-MI,0,1,0,,9:00:00,11:00:00,,,,,
ISCTE-IUL,Métodos Quantitativos para Contabilidade,02334TP01,MCont-MI,0,1,0,,14:00:00,16:00:00,,,,,
ISCTE-IUL,Métodos Quantitativos para Contabilidade,02334TP01,MCont-MI,0,1,0,,11:00:00,13:00:00,,,,,
ISCTE-IUL,Métodos Quantitativos para Contabilidade,02334TP01,MCont-MI,0,1,0,,9:00:00,11:00:00,,,,,
LIGE,Fundamentos de Bases de Dados,L0784-6T01,"IB4, IB3, IB2, IB1",91,0,0,,8:00:00,9:30:00,,,,,
LIGE,Fundamentos de Bases de Dados,L0784-6T01,"IB4, IB3, IB2, IB1",91,0,0,,8:00:00,9:30:00,,,,,
LIGE,Fundamentos de Bases de Dados,L0784-6T01,"IB4, IB3, IB2, IB1",91,0,0,,8:00:00,9:30:00,,,,,
LIGE,Fundamentos de Bases de Dados,L0784-6T01,"IB4, IB3, IB2, IB1",91,0,0,,8:00:00,9:30:00,,,,,
LIGE,Fundamentos de Bases de Dados,L0784-6T01,"IB4, IB3, IB2, IB1",91,0,0,,8:00:00,9:30:00,,,,,
LIGE,Fundamentos de Bases de Dados,L0784-6T01,"IB4, IB3, IB2, IB1",91,0,0,,8:00:00,9:30:00,,,,,
LIGE,Fundamentos de Bases de Dados,L0784-6T01,"IB4, IB3, IB2, IB1",91,0,0,,8:00:00,9:30:00,,,,,
LIGE,Fundamentos de Bases de Dados,L0784-6T01,"IB4, IB3, IB2, IB1",91,0,0,,8:00:00,9:30:00,,,,,
LIGE,Fundamentos de Bases de Dados,L0784-6T01,"IB4, IB3, IB2, IB1",91,0,0,,8:00:00,9:30:00,,,,,
LIGE,Fundamentos de Bases de Dados,L0784-6T01,"IB4, IB3, IB2, IB1",91,0,0,,8:00:00,9:30:00,,,,,
LIGE,Fundamentos de Bases de Dados,L0784-6T01,"IB4, IB3, IB2, IB1",91,0,0,,8:00:00,9:30:00,,,,,
LIGE,Fundamentos de Bases de Dados,L0784-6T01,"IB4, IB3, IB2, IB1",91,0,0,,8:00:00,9:30:00,,,,,
MPSO,Psicologia Social do Consumo e da Comunicação,M8215TP01,"MPSOA4, MPSOA3, MPSOA2, MPSOA1",48,0,1,,16:00:00,18:00:00,,,,,
MPSO,Psicologia Social do Consumo e da Comunicação,M8215TP01,"MPSOA4, MPSOA3, MPSOA2, MPSOA1",48,0,1,,16:00:00,18:00:00,,,,,
MPSO,Psicologia Social do Consumo e da Comunicação,M8215TP01,"MPSOA4, MPSOA3, MPSOA2, MPSOA1",48,0,1,,16:00:00,18:00:00,,,,,
MPSO,Psicologia Social do Consumo e da Comunicação,M8215TP01,"MPSOA4, MPSOA3, MPSOA2, MPSOA1",48,0,1,,16:00:00,18:00:00,,,,,
MPSO,Psicologia Social do Consumo e da Comunicação,M8215TP01,"MPSOA4, MPSOA3, MPSOA2, MPSOA1",48,0,1,,16:00:00,18:00:00,,,,,
MPSO,Psicologia Social do Consumo e da Comunicação,M8215TP01,"MPSOA4, MPSOA3, MPSOA2, MPSOA1",48,0,1,,14:00:00,16:00:00,,,,,
MPSO,Psicologia Social do Consumo e da Comunicação,M8215TP01,"MPSOA4, MPSOA3, MPSOA2, MPSOA1",48,0,1,,14:00:00,16:00:00,,,,,
MPSO,Psicologia Social do Consumo e da Comunicação,M8215TP01,"MPSOA4, MPSOA3, MPSOA2, MPSOA1",48,0,1,,14:00:00,16:00:00,,,,,
MPSO,Psicologia Social do Consumo e da Comunicação,M8215TP01,"MPSOA4, MPSOA3, MPSOA2, MPSOA1",48,0,1,,14:00:00,16:00:00,,,,,
MPSO,Psicologia Social do Consumo e da Comunicação,M8215TP01,"MPSOA4, MPSOA3, MPSOA2, MPSOA1",48,0,1,,14:00:00,16:00:00,,,,,
MPSO,Psicologia Social do Consumo e da Comunicação,M8215TP01,"MPSOA4, MPSOA3, MPSOA2, MPSOA1",48,0,1,,14:00:00,16:00:00,,,,,
MPSO,Psicologia Social do Consumo e da Comunicação,M8215TP01,"MPSOA4, MPSOA3, MPSOA2, MPSOA1",48,0,1,,14:00:00,16:00:00,,,,,
PGJILP,Jornalismo de Dados e Visualização de Informação,02208TP01,,0,0,0,,20:30:00,22:30:00,,,,,
PGJILP,Jornalismo de Dados e Visualização de Informação,02208TP01,,0,0,0,,20:30:00,22:30:00,,,,,
PGJILP,Jornalismo de Dados e Visualização de Informação,02208TP01,,0,0,0,,20:30:00,22:30:00,,,,,
PGJILP,Jornalismo de Dados e Visualização de Informação,02208TP01,,0,0,0,,20:30:00,22:30:00,,,,,
PGJILP,Jornalismo de Dados e Visualização de Informação,02208TP01,,0,0,0,,20:30:00,22:30:00,,,,,
PGJILP,Jornalismo de Dados e Visualização de Informação,02208TP01,,0,0,0,,20:30:00,22:30:00,,,,,
PGJILP,Jornalismo de Dados e Visualização de Informação,02208TP01,,0,0,0,,20:30:00,22:30:00,,,,,
PGJILP,Jornalismo de Dados e Visualização de Informação,02208TP01,,0,0,0,,20:30:00,22:30:00,,,,,
PGJILP,Jornalismo de Dados e Visualização de Informação,02208TP01,,0,0,0,,20:30:00,22:30:00,,,,,
PGJILP,Jornalismo de Dados e Visualização de Informação,02208TP01,,0,0,0,,20:30:00,22:30:00,,,,,
PGJILP,Jornalismo de Dados e Visualização de Informação,02208TP01,,0,0,0,,20:30:00,22:30:00,,,,,
PGJILP,Jornalismo de Dados e Visualização de Informação,02208TP01,,0,0,0,,20:30:00,22:30:00,,,,,
"LETI, LEI, LIGE",Fundamentos de Arquitectura de Computadores,L0705TP20,"ETA4, ETA3",34,0,0,,14:30:00,16:00:00,,,,,
"LETI, LEI, LIGE",Fundamentos de Arquitectura de Computadores,L0705TP20,"ETA4, ETA3",34,0,0,,14:30:00,16:00:00,,,,,
"LETI, LEI, LIGE",Fundamentos de Arquitectura de Computadores,L0705TP20,"ETA4, ETA3",34,0,0,,14:30:00,16:00:00,,,,,
"LETI, LEI, LIGE",Fundamentos de Arquitectura de Computadores,L0705TP20,"ETA4, ETA3",34,0,0,,14:30:00,16:00:00,,,,,
"LETI, LEI, LIGE",Fundamentos de Arquitectura de Computadores,L0705TP20,"ETA4, ETA3",34,0,0,,14:30:00,16:00:00,,,,,
"LETI, LEI, LIGE",Fundamentos de Arquitectura de Computadores,L0705TP20,"ETA4, ETA3",34,0,0,,14:30:00,16:00:00,,,,,
"LETI, LEI, LIGE",Fundamentos de Arquitectura de Computadores,L0705TP20,"ETA4, ETA3",34,0,0,,14:30:00,16:00:00,,,,,
"LETI, LEI, LIGE",Fundamentos de Arquitectura de Computadores,L0705TP20,"ETA4, ETA3",34,0,0,,14:30:00,16:00:00,,,,,
"LETI, LEI, LIGE",Fundamentos de Arquitectura de Computadores,L0705TP20,"ETA4, ETA3",34,0,0,,14:30:00,16:00:00,,,,,
"LETI, LEI, LIGE",Fundamentos de Arquitectura de Computadores,L0705TP20,"ETA4, ETA3",34,0,0,,14:30:00,16:00:00,,,,,
"LETI, LEI, LIGE",Fundamentos de Arquitectura de Computadores,L0705TP20,"ETA4, ETA3",34,0,0,,14:30:00,16:00:00,,,,,
"LETI, LEI, LIGE",Fundamentos de Arquitectura de Computadores,L0705TP20,"ETA4, ETA3",34,0,0,,14:30:00,16:00:00,,,,,
"LETI-PL, LEI-PL, LIGE-PL",Fundamentos de Arquitectura de Computadores,L0705-1PL02,I-PLA1,27,1,1,,21:00:00,22:30:00,,,,,
"LETI-PL, LEI-PL, LIGE-PL",Fundamentos de Arquitectura de Computadores,L0705-1PL02,I-PLA1,27,1,1,,21:00:00,22:30:00,,,,,
"LETI-PL, LEI-PL, LIGE-PL",Fundamentos de Arquitectura de Computadores,L0705-1PL02,I-PLA1,27,1,1,,21:00:00,22:30:00,,,,,
"LETI-PL, LEI-PL, LIGE-PL",Fundamentos de Arquitectura de Computadores,L0705-1PL02,I-PLA1,27,1,1,,21:00:00,22:30:00,,,,,
"LETI-PL, LEI-PL, LIGE-PL",Fundamentos de Arquitectura de Computadores,L0705-1PL02,I-PLA1,27,1,1,,21:00:00,22:30:00,,,,,
"LETI-PL, LEI-PL, LIGE-PL",Fundamentos de Arquitectura de Computadores,L0705-1PL02,I-PLA1,27,1,1,,21:00:00,22:30:00,,,,,
"LETI-PL, LEI-PL, LIGE-PL",Fundamentos de Arquitectura de Computadores,L0705-1PL02,I-PLA1,27,1,1,,21:00:00,22:30:00,,,,,
"LETI-PL, LEI-PL, LIGE-PL",Fundamentos de Arquitectura de Computadores,L0705-1PL02,I-PLA1,27,1,1,,21:00:00,22:30:00,,,,,
"LETI-PL, LEI-PL, LIGE-PL",Fundamentos de Arquitectura de Computadores,L0705-1PL02,I-PLA1,27,1,1,,21:00:00,22:30:00,,,,,
"LETI-PL, LEI-PL, LIGE-PL",Fundamentos de Arquitectura de Computadores,L0705-1PL02,I-PLA1,27,1,1,,21:00:00,22:30:00,,,,,
"LETI-PL, LEI-PL, LIGE-PL",Fundamentos de Arquitectura de Computadores,L0705-1PL02,I-PLA1,27,1,1,,21:00:00,22:30:00,,,,,
"LETI-PL, LEI-PL, LIGE-PL",Fundamentos de Arquitectura de Computadores,L0705-1PL02,I-PLA1,27,1,1,,21:00:00,22:30:00,,,,,
LHMC,Análise de Dados em Ciências Sociais - Descritiva,L5400TP03,HMCA1,60,0,1,,16:00:00,17:30:00,,,,,
LHMC,Análise de Dados em Ciências Sociais - Descritiva,L5400TP03,HMCA1,60,0,1,,16:00:00,17:30:00,,,,,
LHMC,Análise de Dados em Ciências Sociais - Descritiva,L5400TP03,HMCA1,60,0,1,,16:00:00,17:30:00,,,,,
LHMC,Análise de Dados em Ciências Sociais - Descritiva,L5400TP03,HMCA1,60,0,1,,16:00:00,17:30:00,,,,,
LHMC,Análise de Dados em Ciências Sociais - Descritiva,L5400TP03,HMCA1,60,0,1,,16:00:00,17:30:00,,,,,
LHMC,Análise de Dados em Ciências Sociais - Descritiva,L5400TP03,HMCA1,60,0,1,,16:00:00,17:30:00,,,,,
LHMC,Análise de Dados em Ciências Sociais - Descritiva,L5400TP03,HMCA1,60,0,1,,16:00:00,17:30:00,,,,,
LHMC,Análise de Dados em Ciências Sociais - Descritiva,L5400TP03,HMCA1,60,0,1,,16:00:00,17:30:00,,,,,
LHMC,Análise de Dados em Ciências Sociais - Descritiva,L5400TP03,HMCA1,60,0,1,,16:00:00,17:30:00,,,,,
LHMC,Análise de Dados em Ciências Sociais - Descritiva,L5400TP03,HMCA1,60,0,1,,16:00:00,17:30:00,,,,,
LHMC,Análise de Dados em Ciências Sociais - Descritiva,L5400TP03,HMCA1,60,0,1,,16:00:00,17:30:00,,,,,
LHMC,Análise de Dados em Ciências Sociais - Descritiva,L5400TP03,HMCA1,60,0,1,,16:00:00,17:30:00,,,,,
LHMC,Análise de Dados em Ciências Sociais - Descritiva,L5400TP03,HMCA1,60,0,1,,14:30:00,16:00:00,,,,,
LHMC,Análise de Dados em Ciências Sociais - Descritiva,L5400TP03,HMCA1,60,0,1,,14:30:00,16:00:00,,,,,
LHMC,Análise de Dados em Ciências Sociais - Descritiva,L5400TP03,HMCA1,60,0,1,,14:30:00,16:00:00,,,,,
LHMC,Análise de Dados em Ciências Sociais - Descritiva,L5400TP03,HMCA1,60,0,1,,14:30:00,16:00:00,,,,,
LHMC,Análise de Dados em Ciências Sociais - Descritiva,L5400TP03,HMCA1,60,0,1,,14:30:00,16:00:00,,,,,
LHMC,Análise de Dados em Ciências Sociais - Descritiva,L5400TP03,HMCA1,60,0,1,,14:30:00,16:00:00,,,,,
LHMC,Análise de Dados em Ciências Sociais - Descritiva,L5400TP03,HMCA1,60,0,1,,14:30:00,16:00:00,,,,,
